16.0,16.0,20.0,24.0,16.0,24.0,28.0,8.0,24.0,16.0,36.0,24.0,12.0,16.0,16.0,20.0,24.0,24.0,16.0
4.0,8.0,20.0,32.0,12.0,12.0,32.0,12.0,24.0,16.0,4.0,20.0,28.0,20.0,20.0,24.0,20.0,24.0,20.0
20.0,16.0,24.0,24.0,16.0,20.0,20.0,20.0,20.0,24.0,24.0,28.0,24.0,24.0,20.0,24.0,24.0,24.0,24.0
20.0,24.0,24.0,24.0,24.0,20.0,24.0,20.0,24.0,20.0,20.0,24.0,24.0,24.0,20.0,24.0,28.0,28.0,28.0
12.0,28.0,16.0,20.0,20.0,12.0,28.0,16.0,20.0,16.0,16.0,16.0,32.0,20.0,16.0,24.0,28.0,28.0,20.0
12.0,20.0,24.0,32.0,12.0,20.0,28.0,16.0,24.0,24.0,36.0,20.0,36.0,20.0,36.0,24.0,24.0,28.0,28.0
24.0,16.0,16.0,20.0,4.0,20.0,12.0,4.0,16.0,8.0,24.0,20.0,12.0,12.0,8.0,24.0,20.0,12.0,20.0
20.0,24.0,16.0,16.0,8.0,12.0,24.0,12.0,16.0,20.0,20.0,28.0,20.0,32.0,28.0,24.0,24.0,16.0,12.0
12.0,12.0,12.0,20.0,16.0,16.0,20.0,20.0,16.0,24.0,32.0,20.0,20.0,24.0,32.0,28.0,24.0,20.0,16.0
24.0,20.0,28.0,20.0,20.0,20.0,20.0,28.0,24.0,20.0,20.0,16.0,24.0,24.0,20.0,12.0,24.0,28.0,24.0
4.0,20.0,24.0,20.0,28.0,24.0,28.0,16.0,24.0,24.0,20.0,28.0,24.0,28.0,20.0,28.0,32.0,24.0,28.0
24.0,24.0,20.0,24.0,12.0,28.0,24.0,12.0,28.0,20.0,24.0,24.0,20.0,16.0,28.0,20.0,20.0,24.0,16.0
20.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,20.0,16.0,16.0,16.0,20.0,16.0,16.0,16.0,24.0,20.0,20.0
12.0,16.0,16.0,16.0,16.0,20.0,28.0,28.0,24.0,16.0,24.0,36.0,24.0,24.0,24.0,20.0,20.0,24.0,28.0
24.0,8.0,12.0,8.0,4.0,4.0,8.0,8.0,8.0,12.0,8.0,12.0,16.0,4.0,16.0,12.0,8.0,8.0,8.0
12.0,12.0,16.0,8.0,12.0,8.0,8.0,4.0,12.0,16.0,12.0,4.0,16.0,12.0,12.0,16.0,12.0,16.0,4.0
12.0,12.0,16.0,16.0,16.0,12.0,16.0,12.0,12.0,12.0,16.0,16.0,16.0,12.0,12.0,16.0,16.0,12.0,16.0
8.0,16.0,16.0,20.0,16.0,20.0,24.0,16.0,20.0,20.0,24.0,20.0,20.0,24.0,16.0,16.0,16.0,20.0,20.0
